question_id,assunto,card_key,link_type,precision,reason
2004441,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),ctb_veiculos_classificacao_especie_categoria,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
2066607,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),subject_overview::dos-veiculos-arts-96-a-117-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
2465554,Dos Veículos (arts. 96 a 117 da Lei nº 9.503/1997),subject_overview::dos-veiculos-arts-96-a-117-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
300160,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
825154,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1219576,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490466,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1701323,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1829616,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1964700,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
2002416,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
2115654,Dos Veículos em Circulação Internacional (arts. 118 e 119 da Lei nº 9.503/1997),subject_overview::dos-veiculos-em-circulacao-internacional-arts-118-e-119-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
28097,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
479988,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
714609,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
754233,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
766974,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
810496,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
811089,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
920465,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1144060,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
2450589,"Engenharia de Tráfego, Operação, Fiscalização e Policiamento Ostensivo de Trânsito (arts. 91 a 95)",subject_overview::engenharia-de-trafego-operacao-fiscalizacao-e-policiamento-ostensivo-de-transito-arts-91-a,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
27907,Lei nº 9.654/1998 - Carreira do Policial Rodoviário,subject_overview::lei-n-9-654-1998-carreira-do-policial-rodoviario,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28341,Lei nº 9.654/1998 - Carreira do Policial Rodoviário,subject_overview::lei-n-9-654-1998-carreira-do-policial-rodoviario,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
335825,Outros Temas da Legislação de Trânsito,subject_overview::outros-temas-da-legislacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1403184,Outros Temas da Legislação de Trânsito,subject_overview::outros-temas-da-legislacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1554673,Outros Temas da Legislação de Trânsito,subject_overview::outros-temas-da-legislacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1874280,Outros Temas da Legislação de Trânsito,subject_overview::outros-temas-da-legislacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
2094149,Outros Temas da Legislação de Trânsito,subject_overview::outros-temas-da-legislacao-de-transito,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1090476,Resolução CONTRAN nº 1.017/2024 - Critérios para o Registro e Circulação em Vias Públicas de Tratores e Outros,subject_overview::resolucao-contran-n-1-017-2024-criterios-para-o-registro-e-circulacao-em-vias-publicas-de-,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1090481,Resolução CONTRAN nº 1.017/2024 - Critérios para o Registro e Circulação em Vias Públicas de Tratores e Outros,subject_overview::resolucao-contran-n-1-017-2024-criterios-para-o-registro-e-circulacao-em-vias-publicas-de-,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1307217,Resolução CONTRAN nº 1.017/2024 - Critérios para o Registro e Circulação em Vias Públicas de Tratores e Outros,subject_overview::resolucao-contran-n-1-017-2024-criterios-para-o-registro-e-circulacao-em-vias-publicas-de-,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503676,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,subject_overview::resolucao-contran-n-24-1998-criterio-de-identificacao-de-veiculos,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503684,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,subject_overview::resolucao-contran-n-24-1998-criterio-de-identificacao-de-veiculos,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1503686,Resolução CONTRAN nº 24/1998 - Critério de Identificação de Veículos,subject_overview::resolucao-contran-n-24-1998-criterio-de-identificacao-de-veiculos,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28255,Resolução CONTRAN nº 26/1998 - Transporte de carga em veículo de transporte de passageiros,subject_overview::resolucao-contran-n-26-1998-transporte-de-carga-em-veiculo-de-transporte-de-passageiros,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
551201,Resolução CONTRAN nº 26/1998 - Transporte de carga em veículo de transporte de passageiros,subject_overview::resolucao-contran-n-26-1998-transporte-de-carga-em-veiculo-de-transporte-de-passageiros,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1609823,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,contran_300_exames_crime_transito,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
2011882,Resolução CONTRAN nº 300/2008 - Proc. Adm. de Exames Pós-Condenação por Crime de Trânsito e Outros,contran_300_exames_crime_transito,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
2143096,Resolução CONTRAN nº 351/2010 - Procedimentos para Veiculação de Mensagens Educativas de Trânsito,ctb_snt_competencias_municipio_estado_uniao,specific_medium_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1052424,Resolução CONTRAN nº 36/1998 - Sinalização de Advertência para os veículos Estiverem Imobilizados,contran_36_triangulo_imobilizado,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
28258,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,contran_432_alcoolemia,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
254766,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
624731,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
626008,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
816628,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1510575,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510576,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510577,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510579,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510580,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510581,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510582,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510583,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510584,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510585,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510587,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510589,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1510594,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1577995,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_508_carga_indivisivel,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1611248,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,contran_945_amarracao_carga,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
480658,Resolução CONTRAN nº 514/2014 - Política Nacional de Trânsito,contran_514_politica_nacional_transito,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1611262,Resolução CONTRAN nº 525/2015 - Fiscalização do Tempo de Direção Profissional,contran_525_tempo_direcao,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
624729,Resolução CONTRAN nº 573/2015 - Quadriciclos,subject_overview::resolucao-contran-n-573-2015-quadriciclos,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1042258,"Resolução CONTRAN nº 623/2016 - Remoção, Custódia e Leilão de Veículos Removidos e Recolhidos",contran_623_remocao_custodia_leilao,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1501056,Resolução CONTRAN nº 723/2018 - Processo de suspensão e cassação do direito de dirigir,ctb_penalidades_suspensao_cassacao,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2179857,Resolução CONTRAN nº 723/2018 - Processo de suspensão e cassação do direito de dirigir,contran_723_suspensao_cassacao_proc,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
2179867,Resolução CONTRAN nº 723/2018 - Processo de suspensão e cassação do direito de dirigir,contran_723_suspensao_cassacao_proc,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
2179875,Resolução CONTRAN nº 723/2018 - Processo de suspensão e cassação do direito de dirigir,contran_723_suspensao_cassacao_proc,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2179877,Resolução CONTRAN nº 723/2018 - Processo de suspensão e cassação do direito de dirigir,contran_723_suspensao_cassacao_proc,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1403547,Resolução CONTRAN nº 789/2020 - Formação de Condutores de Veículos Automotores e Elétricos,contran_789_1020_formacao_condutores,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1403553,Resolução CONTRAN nº 789/2020 - Formação de Condutores de Veículos Automotores e Elétricos,contran_789_1020_formacao_condutores,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1746316,Resolução CONTRAN nº 789/2020 - Formação de Condutores de Veículos Automotores e Elétricos,contran_789_1020_formacao_condutores,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1768092,Resolução CONTRAN nº 789/2020 - Formação de Condutores de Veículos Automotores e Elétricos,contran_789_1020_formacao_condutores,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
174559,Resolução CONTRAN nº 798/2020 - Fiscalização de Velocidade,contran_798_velocidade,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1515928,Resolução CONTRAN nº 798/2020 - Fiscalização de Velocidade,ctb_infracoes_velocidade,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1515929,Resolução CONTRAN nº 798/2020 - Fiscalização de Velocidade,ctb_infracoes_velocidade,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1515932,Resolução CONTRAN nº 798/2020 - Fiscalização de Velocidade,ctb_infracoes_velocidade,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1515934,Resolução CONTRAN nº 798/2020 - Fiscalização de Velocidade,contran_798_velocidade,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1515935,Resolução CONTRAN nº 798/2020 - Fiscalização de Velocidade,ctb_infracoes_velocidade,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1611243,Resolução CONTRAN nº 798/2020 - Fiscalização de Velocidade,contran_798_velocidade,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1515958,Resolução CONTRAN nº 809/2020 - CRLV-e e ATPV-e,contran_809_crlve_atpve,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1515959,Resolução CONTRAN nº 809/2020 - CRLV-e e ATPV-e,contran_809_crlve_atpve,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1515960,Resolução CONTRAN nº 809/2020 - CRLV-e e ATPV-e,contran_809_crlve_atpve,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1515962,Resolução CONTRAN nº 809/2020 - CRLV-e e ATPV-e,contran_809_crlve_atpve,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1515969,Resolução CONTRAN nº 809/2020 - CRLV-e e ATPV-e,contran_809_crlve_atpve,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1515974,Resolução CONTRAN nº 809/2020 - CRLV-e e ATPV-e,contran_809_crlve_atpve,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1672917,Resolução CONTRAN nº 809/2020 - CRLV-e e ATPV-e,contran_809_crlve_atpve,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1515977,Resolução CONTRAN nº 810/2020 - Classificação de Danos de Veículos Envolvidos em Acidentes e Outros,contran_967_baixa_sinistro,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1611247,Resolução CONTRAN nº 870/2021 - Plano Nacional de Redução de Mortes e Lesões no Trânsito (PNATRANS),contran_870_pnatrans_metas,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
